Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Label,GroupNumber,NumberWithinGroup,GroupSize,HomePlanetEuropa,HomePlanetEarth,HomePlanetMars,CryoSleepTrue,CryoSleepMissing,CabinNumber,CabinMissing,CabinFirstLetterA,CabinFirstLetterB,CabinFirstLetterC,CabinFirstLetterD,CabinFirstLetterE,CabinFirstLetterF,CabinFirstLetterG,CabinLastLetterP,DestinationTrappist,DestinationPSO,DestinationCancri,Toddler,Child,VIPTrue,VIPMissing,Spending,SpentMoney,NameLength
31.0,0.0,0.0,0.0,0.0,0.0,False,train,169,1,1,0,1,0,1,0,23.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,14.0
24.0,0.0,0.0,0.0,221.0,567.0,False,train,170,1,1,0,1,0,0,0,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,788.0,1,16.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,171,1,1,0,1,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,18.0
32.0,0.0,0.0,0.0,0.0,0.0,True,train,172,1,1,0,1,0,1,0,24.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,16.0
58.0,0.0,985.0,0.0,5.0,0.0,True,train,173,1,1,0,1,0,1,1,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,990.0,1,14.0
21.0,287.0,0.0,16.0,115.0,175.0,False,train,174,1,1,0,1,0,0,0,38.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,593.0,1,13.0
38.0,0.0,10346.0,1.0,14970.0,2111.0,False,train,177,1,1,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27428.0,1,16.0
38.0,3414.0,0.0,161.0,28.0,119.0,False,train,178,1,1,0,0,1,0,0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3722.0,1,9.0
19.0,1.0,219.0,673.0,2.0,11.0,True,train,179,1,3,0,1,0,0,0,26.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,906.0,1,18.0
0.0,0.0,0.0,0.0,0.0,0.0,False,train,179,2,3,0,1,0,0,0,26.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,17.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,179,3,3,0,1,0,0,0,26.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,18.0
20.0,0.0,0.0,3.0,299.0,92.0,False,train,181,1,1,0,1,0,0,0,27.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,394.0,1,15.0
24.0,0.0,0.0,0.0,0.0,0.0,True,train,182,1,1,1,0,0,1,0,3.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,14.0
37.0,17.0,146.0,426.0,0.0,232.0,True,train,183,1,1,0,1,0,0,0,36.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,821.0,1,12.0
25.0,62.0,0.0,0.0,0.0,956.0,False,train,186,1,1,0,1,0,0,0,28.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1018.0,1,17.0
56.0,0.0,0.0,0.0,0.0,0.0,True,train,188,1,1,0,1,0,1,0,31.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,12.0
49.0,84.0,3.0,401.0,202.0,98.0,False,train,189,1,1,0,1,0,0,0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,788.0,1,13.0
11.0,0.0,0.0,0.0,0.0,0.0,False,train,190,1,1,0,1,0,1,0,32.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,14.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,192,1,3,0,1,0,1,0,29.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,15.0
8.0,0.0,0.0,0.0,0.0,0.0,False,train,192,2,3,0,1,0,0,0,29.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,16.0
39.0,0.0,0.0,10.0,898.0,0.0,False,train,192,3,3,0,1,0,0,0,29.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,908.0,1,16.0
2.0,0.0,0.0,0.0,0.0,0.0,True,train,193,1,3,0,0,1,1,0,41.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,7.0
23.0,223.0,0.0,8.0,1072.0,0.0,False,train,193,2,3,0,0,1,0,0,41.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1080.0,1,9.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,193,3,3,0,0,1,0,0,41.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,9.0
39.0,406.0,0.0,867.0,0.0,0.0,True,train,195,1,1,0,0,1,0,0,42.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1273.0,1,9.0
25.0,1052.0,0.0,719.0,0.0,7.0,False,train,196,1,1,0,0,1,0,0,5.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1778.0,1,11.0
36.0,0.0,972.0,0.0,795.0,575.0,False,train,197,1,1,1,0,0,0,0,5.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2342.0,1,14.0
52.0,0.0,0.0,0.0,0.0,0.0,True,train,198,1,1,0,1,0,1,1,30.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,13.0
18.0,0.0,0.0,0.0,0.0,0.0,False,train,199,1,1,0,1,0,1,0,33.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,14.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,200,1,1,0,1,0,1,0,31.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,15.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,201,1,2,1,0,0,1,0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,17.0
47.0,0.0,0.0,0.0,0.0,0.0,True,train,201,2,2,1,0,0,1,0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,17.0
45.0,0.0,0.0,0.0,0.0,0.0,True,train,202,1,2,1,0,0,1,0,9.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,14.0
29.0,0.0,2433.0,175.0,878.0,443.0,True,train,202,2,2,1,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3754.0,1,13.0
51.0,0.0,0.0,0.0,0.0,0.0,True,train,203,1,1,1,0,0,1,0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
29.0,0.0,2.0,66.0,0.0,705.0,False,train,205,1,1,0,1,0,0,0,34.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,773.0,1,13.0
29.0,2.0,1720.0,12.0,1125.0,122.0,True,train,206,1,1,1,0,0,0,0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2981.0,1,15.0
19.0,0.0,0.0,0.0,0.0,0.0,False,train,207,1,1,0,1,0,1,0,32.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,17.0
24.0,0.0,0.0,175.0,0.0,0.0,True,train,210,1,1,0,0,0,1,0,6.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0,14.0
29.0,902.0,1.0,137.0,0.0,0.0,True,train,211,1,3,0,0,1,0,0,44.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1040.0,1,12.0
11.0,0.0,0.0,0.0,0.0,0.0,True,train,211,2,3,0,0,1,1,0,44.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,11.0
17.0,848.0,0.0,307.0,182.0,0.0,False,train,211,3,3,0,0,1,0,0,44.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1337.0,1,11.0
13.0,192.0,0.0,0.0,51.0,739.0,False,train,212,1,2,0,1,0,0,0,9.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,982.0,1,13.0
35.0,147.0,188.0,0.0,10.0,387.0,False,train,212,2,2,0,1,0,0,0,45.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,732.0,1,15.0
21.0,367.0,281.0,0.0,0.0,146.0,False,train,213,1,1,0,1,0,0,0,46.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,794.0,1,14.0
21.0,0.0,56.0,0.0,0.0,1918.0,False,train,216,1,1,0,1,0,0,0,40.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1974.0,1,13.0
38.0,1517.0,0.0,0.0,27.0,0.0,False,train,217,1,1,0,1,0,0,0,47.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1544.0,1,16.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,219,1,1,0,1,0,1,0,36.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,10.0
2.0,0.0,0.0,0.0,0.0,0.0,True,train,220,1,7,0,1,0,1,0,37.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,13.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,220,2,7,0,1,0,0,0,37.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,13.0
13.0,0.0,0.0,0.0,0.0,0.0,False,train,220,3,7,0,1,0,1,0,37.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,15.0
25.0,122.0,84.0,175.0,0.0,0.0,False,train,220,4,7,0,1,0,0,0,10.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,206.0,1,13.0
16.0,0.0,3.0,0.0,0.0,1099.0,False,train,220,5,7,0,1,0,0,0,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1102.0,1,15.0
1.0,0.0,0.0,0.0,0.0,0.0,False,train,220,6,7,0,1,0,0,0,37.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,14.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,220,7,7,0,1,0,1,0,37.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,13.0
21.0,2237.0,0.0,119.0,0.0,0.0,False,train,221,1,7,0,0,1,0,0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2356.0,1,11.0
23.0,1215.0,80.0,1.0,2.0,0.0,False,train,221,2,7,0,0,1,0,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1298.0,1,11.0
33.0,1933.0,12.0,188.0,1.0,0.0,False,train,221,3,7,0,0,1,0,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2134.0,1,10.0
21.0,0.0,0.0,0.0,0.0,0.0,True,train,221,4,7,0,0,1,1,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,10.0
41.0,1230.0,0.0,301.0,43.0,1023.0,False,train,221,5,7,0,0,1,0,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2597.0,1,11.0
16.0,915.0,0.0,221.0,234.0,0.0,False,train,221,6,7,0,0,1,0,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1370.0,1,9.0
42.0,0.0,0.0,0.0,0.0,0.0,False,train,221,7,7,0,0,1,1,0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,9.0
20.0,1406.0,0.0,0.0,11.0,0.0,False,train,222,1,3,0,0,1,0,0,41.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1417.0,1,10.0
24.0,0.0,0.0,0.0,0.0,0.0,True,train,222,2,3,0,0,1,1,0,41.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,9.0
16.0,0.0,0.0,0.0,0.0,0.0,True,train,222,3,3,0,0,1,1,0,14.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0,11.0
21.0,0.0,2.0,665.0,0.0,9.0,False,train,223,1,1,0,1,0,0,0,35.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,676.0,1,11.0
32.0,181.0,0.0,5.0,1634.0,0.0,False,train,224,1,1,0,0,1,0,0,42.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1820.0,1,11.0
58.0,0.0,0.0,0.0,0.0,0.0,True,train,225,1,1,0,1,0,1,0,38.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,12.0
24.0,4.0,7.0,0.0,713.0,79.0,False,train,229,1,1,0,1,0,0,0,43.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,803.0,1,15.0
30.0,85.0,0.0,1.0,1720.0,0.0,False,train,231,1,1,0,0,1,0,0,44.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1806.0,1,9.0
27.0,0.0,452.0,0.0,0.0,0.0,False,train,232,1,1,0,1,0,1,0,36.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,15.0
32.0,56.0,0.0,256.0,1438.0,0.0,False,train,233,1,1,0,0,1,0,0,45.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1750.0,1,9.0
43.0,223.0,888.0,0.0,0.0,0.0,False,train,234,1,1,0,1,0,0,0,50.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,888.0,1,12.0
42.0,0.0,0.0,0.0,0.0,0.0,True,train,237,1,1,1,0,0,1,0,11.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,12.0
37.0,637.0,0.0,0.0,92.0,319.0,False,train,239,1,1,0,0,1,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1048.0,1,12.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,240,1,1,0,0,1,1,0,52.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,11.0
33.0,0.0,1249.0,0.0,4812.0,1116.0,False,train,241,1,1,1,0,0,1,1,11.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7177.0,1,12.0
18.0,313.0,1.0,691.0,283.0,0.0,False,train,242,1,1,0,0,0,0,0,46.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1288.0,1,10.0
21.0,0.0,0.0,0.0,0.0,0.0,False,train,243,1,1,0,1,0,1,0,37.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,17.0
43.0,0.0,0.0,0.0,0.0,0.0,True,train,244,1,2,0,0,1,1,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,9.0
14.0,0.0,0.0,0.0,0.0,0.0,True,train,244,2,2,0,0,1,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.0,0,8.0
46.0,0.0,3571.0,0.0,0.0,7.0,True,train,245,1,2,1,0,0,0,0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3578.0,1,17.0
33.0,0.0,86.0,796.0,584.0,10912.0,False,train,245,2,2,1,0,0,0,0,6.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,12378.0,1,17.0
21.0,2947.0,0.0,287.0,27.0,0.0,False,train,246,1,1,0,0,1,0,0,8.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3261.0,1,9.0
33.0,0.0,1.0,0.0,8620.0,1063.0,False,train,248,1,1,1,0,0,0,0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9684.0,1,16.0
47.0,223.0,0.0,0.0,0.0,0.0,False,train,250,1,1,0,1,0,1,0,38.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,16.0
54.0,0.0,0.0,0.0,0.0,0.0,True,train,251,1,1,0,0,0,1,0,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,13.0
30.0,335.0,695.0,541.0,0.0,0.0,False,train,252,1,1,0,1,0,0,0,53.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1571.0,1,13.0
29.0,272.0,615.0,0.0,0.0,1.0,False,train,253,1,1,0,1,0,0,0,42.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,888.0,1,13.0
21.0,702.0,172.0,408.0,2.0,6.0,True,train,254,1,1,0,1,0,0,0,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1290.0,1,12.0
24.0,0.0,0.0,0.0,0.0,0.0,True,train,255,1,1,1,0,0,1,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,14.0
21.0,1664.0,0.0,175.0,0.0,0.0,False,train,257,1,2,0,0,1,0,0,49.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1664.0,1,12.0
60.0,0.0,0.0,0.0,0.0,0.0,True,train,257,2,2,0,0,1,1,0,49.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,12.0
22.0,0.0,0.0,313.0,299.0,92.0,False,train,258,1,1,0,1,0,0,0,50.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,704.0,1,17.0
26.0,0.0,4810.0,0.0,981.0,2054.0,False,train,260,1,1,1,0,0,0,0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7845.0,1,14.0
26.0,66.0,29.0,0.0,0.0,803.0,False,train,261,1,1,0,1,0,0,0,56.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,898.0,1,14.0
28.0,0.0,0.0,0.0,0.0,0.0,True,train,263,1,1,0,1,0,1,0,43.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,12.0
39.0,0.0,0.0,0.0,308.0,0.0,True,train,265,1,1,1,0,0,1,0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
13.0,118.0,0.0,0.0,754.0,1.0,False,train,267,1,1,0,1,0,0,0,51.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,873.0,1,17.0
47.0,0.0,231.0,592.0,0.0,0.0,True,train,269,1,1,0,1,0,0,0,52.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,823.0,1,18.0
63.0,0.0,25.0,128.0,0.0,1240.0,False,train,270,1,1,0,1,0,0,0,59.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1393.0,1,17.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,275,1,1,1,0,0,1,0,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,12.0
50.0,44.0,2390.0,0.0,53.0,0.0,True,train,277,1,1,0,1,0,0,0,61.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2487.0,1,16.0
35.0,0.0,0.0,0.0,888.0,307.0,False,train,278,1,2,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,888.0,1,13.0
45.0,0.0,97.0,0.0,14.0,333.0,False,train,278,2,2,0,1,0,0,0,45.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,444.0,1,14.0
19.0,0.0,0.0,2078.0,0.0,0.0,True,train,281,1,1,0,1,0,0,0,63.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2078.0,1,13.0
21.0,0.0,918.0,0.0,0.0,0.0,True,train,282,1,1,0,1,0,0,0,54.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,918.0,1,14.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,283,1,2,0,1,0,1,0,46.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,12.0
22.0,146.0,654.0,1.0,0.0,2.0,True,train,283,2,2,0,1,0,0,0,64.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,803.0,1,12.0
14.0,0.0,0.0,0.0,0.0,0.0,True,train,285,1,2,1,0,0,1,0,16.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,0,17.0
42.0,0.0,0.0,0.0,0.0,0.0,True,train,285,2,2,1,0,0,1,0,16.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0,18.0
57.0,3.0,1281.0,29.0,162.0,13.0,False,train,286,1,1,0,1,0,0,0,65.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1488.0,1,12.0
39.0,0.0,0.0,0.0,0.0,0.0,True,train,287,1,2,1,0,0,1,0,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,12.0
28.0,0.0,587.0,32.0,6.0,1460.0,False,train,287,2,2,1,0,0,0,0,12.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2085.0,1,13.0
19.0,0.0,0.0,0.0,0.0,828.0,False,train,288,1,1,0,1,0,0,0,55.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,828.0,1,10.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,289,1,1,1,0,0,1,0,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,17.0
26.0,0.0,4458.0,0.0,1157.0,262.0,True,train,290,1,4,1,0,0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5877.0,1,16.0
17.0,0.0,0.0,0.0,0.0,0.0,True,train,290,2,4,1,0,0,1,0,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,15.0
43.0,0.0,0.0,0.0,0.0,0.0,True,train,290,3,4,1,0,0,1,1,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,16.0
9.0,0.0,0.0,0.0,0.0,0.0,True,train,290,4,4,1,0,0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,15.0
40.0,0.0,6500.0,88.0,1090.0,0.0,True,train,291,1,1,1,0,0,0,0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7678.0,1,15.0
50.0,0.0,0.0,0.0,308.0,0.0,True,train,294,1,1,1,0,0,1,0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,18.0
24.0,90.0,2.0,1324.0,17.0,0.0,True,train,297,1,1,0,1,0,0,0,47.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1433.0,1,17.0
57.0,0.0,0.0,0.0,0.0,0.0,True,train,298,1,1,1,0,0,1,0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,16.0
16.0,0.0,0.0,0.0,0.0,0.0,False,train,301,1,1,0,1,0,1,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,15.0
23.0,0.0,0.0,15.0,0.0,1370.0,False,train,302,1,1,0,1,0,0,0,67.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1385.0,1,17.0
23.0,0.0,0.0,0.0,0.0,0.0,True,train,303,1,1,0,0,0,1,0,41.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,17.0
28.0,0.0,422.0,0.0,1851.0,5166.0,False,train,304,1,1,1,0,0,0,0,18.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7439.0,1,17.0
23.0,0.0,584.0,0.0,20.0,2469.0,False,train,305,1,1,1,0,0,0,0,7.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3073.0,1,16.0
23.0,368.0,175.0,259.0,1.0,101.0,False,train,306,1,1,0,1,0,0,0,19.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,904.0,1,16.0
18.0,0.0,0.0,1359.0,0.0,0.0,True,train,307,1,1,0,1,0,0,0,59.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1359.0,1,14.0
18.0,1194.0,0.0,157.0,6.0,0.0,False,train,309,1,1,0,1,0,0,0,60.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1357.0,1,15.0
67.0,223.0,230.0,0.0,4476.0,241.0,False,train,310,1,1,1,0,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4947.0,1,16.0
60.0,7.0,540.0,1.0,0.0,4.0,True,train,313,1,4,0,1,0,0,0,68.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,552.0,1,16.0
29.0,0.0,0.0,175.0,0.0,0.0,True,train,313,2,4,0,1,0,1,0,50.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,14.0
49.0,331.0,0.0,0.0,318.0,0.0,True,train,313,3,4,0,1,0,0,0,68.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,649.0,1,16.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,313,4,4,0,1,0,0,0,50.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,14.0
26.0,386.0,0.0,74.0,0.0,1330.0,False,train,314,1,1,0,1,0,0,0,51.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1790.0,1,16.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,315,1,1,0,0,0,1,0,42.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,16.0
24.0,0.0,2628.0,175.0,170.0,0.0,True,train,316,1,2,1,0,0,0,0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2798.0,1,16.0
20.0,0.0,0.0,0.0,0.0,307.0,True,train,316,2,2,1,0,0,1,0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,16.0
18.0,0.0,2.0,0.0,308.0,0.0,False,train,320,1,2,0,1,0,0,0,44.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.0,1,17.0
21.0,0.0,5.0,3.0,0.0,307.0,False,train,320,2,2,0,1,0,0,0,44.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.0,1,17.0
59.0,1018.0,0.0,209.0,0.0,0.0,False,train,321,1,1,0,0,0,0,0,61.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1227.0,1,12.0
13.0,0.0,0.0,0.0,0.0,0.0,False,train,322,1,1,0,1,0,1,0,45.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0,12.0
43.0,0.0,0.0,0.0,0.0,0.0,False,train,324,1,1,0,1,0,1,0,53.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,14.0
29.0,0.0,0.0,0.0,0.0,0.0,False,train,326,1,1,0,1,0,1,0,47.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,18.0
19.0,17.0,0.0,784.0,0.0,2.0,True,train,327,1,1,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,803.0,1,15.0
2.0,0.0,0.0,0.0,0.0,0.0,True,train,330,1,3,1,0,0,0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,16.0
32.0,247.0,4651.0,0.0,46.0,202.0,True,train,330,2,3,1,0,0,0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5146.0,1,14.0
33.0,443.0,317.0,0.0,148.0,1260.0,False,train,330,3,3,1,0,0,0,0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2168.0,1,17.0
